open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,symbol,symbol_simple,contract_type
2023-01-05 14:00:00,16771.0,16829.0,16740.4,16822.6,26660.991,2023-01-05 14:59:59.999,447516167.1308,107136,13963.62,234434163.7677,BTCUSDT,btc,PERPETUAL
2023-01-05 15:00:00,16822.6,16872.8,16817.0,16836.6,23417.468,2023-01-05 15:59:59.999,394518089.3059,100816,12278.989,206870694.6357,BTCUSDT,btc,PERPETUAL
2023-01-05 16:00:00,16836.7,16856.8,16816.0,16833.0,8698.276,2023-01-05 16:59:59.999,146413721.4157,41633,4025.056,67753530.1061,BTCUSDT,btc,PERPETUAL
2023-01-05 17:00:00,16833.0,16839.8,16806.7,16806.8,5674.044,2023-01-05 17:59:59.999,95435469.435,30258,2735.204,46006037.8142,BTCUSDT,btc,PERPETUAL
2023-01-05 18:00:00,16806.8,16840.0,16794.0,16837.0,7502.341,2023-01-05 18:59:59.999,126192967.7614,38955,3895.466,65527340.9089,BTCUSDT,btc,PERPETUAL
2023-01-05 19:00:00,16837.0,16867.8,16821.0,16856.4,7314.816,2023-01-05 19:59:59.999,123217321.8292,36508,4019.694,67712582.6344,BTCUSDT,btc,PERPETUAL
2023-01-05 20:00:00,16856.3,16863.4,16839.4,16852.8,5329.164,2023-01-05 20:59:59.999,89807121.892,28823,2497.639,42091795.8279,BTCUSDT,btc,PERPETUAL
2023-01-05 21:00:00,16852.8,16857.8,16827.6,16840.0,5015.939,2023-01-05 21:59:59.999,84473094.5075,27449,2409.951,40586468.3154,BTCUSDT,btc,PERPETUAL
2023-01-05 22:00:00,16840.0,16848.6,16825.3,16829.9,2954.103,2023-01-05 22:59:59.999,49743070.5572,18317,1310.019,22059137.8843,BTCUSDT,btc,PERPETUAL
2023-01-05 23:00:00,16829.9,16838.4,16810.0,16823.8,5780.316,2023-01-05 23:59:59.999,97244795.5162,29940,2872.721,48328897.7715,BTCUSDT,btc,PERPETUAL
2023-01-06 00:00:00,16823.8,16865.0,16818.9,16852.1,7028.24,2023-01-06 00:59:59.999,118375823.7686,30930,3808.689,64144204.7297,BTCUSDT,btc,PERPETUAL
2023-01-06 01:00:00,16852.1,16854.7,16812.3,16818.1,4807.908,2023-01-06 01:59:59.999,80942090.3292,24634,1907.766,32115480.1061,BTCUSDT,btc,PERPETUAL
2023-01-06 02:00:00,16818.1,16831.2,16795.6,16828.8,6370.672,2023-01-06 02:59:59.999,107112013.0515,32328,3083.133,51839664.2141,BTCUSDT,btc,PERPETUAL
2023-01-06 03:00:00,16828.8,16834.2,16820.0,16825.1,2861.271,2023-01-06 03:59:59.999,48149334.7675,18353,1482.257,24944062.7805,BTCUSDT,btc,PERPETUAL
2023-01-06 04:00:00,16825.0,16828.0,16796.3,16814.3,6217.468,2023-01-06 04:59:59.999,104515443.7155,29810,2666.953,44830539.0583,BTCUSDT,btc,PERPETUAL
